INDEX,EN
PanelBattle_Tips_BuffRecoverReason,Team HP restored.
PanelBattle_Tips_BuffReduceReason,Team gains AP.
PanelBattle_Tips_BuffAddBattleTime,Time remaining has increased.
PanelBattle_Tips_ChoiceSubUnitHp,{0}'s HP has decreased by {1}%.
PanelBattle_Tips_ChoiceSubUnitRager,{0}'s AP has decreased by {1}%.
PanelBattle_Tips_ChoiceAddUnitRadiation,{0}'s radiation level has increased by {1}%.
PanelBattle_Tips_ChoiceSubAllUnitHp,Team HP has decreased by {0}%.
PanelBattle_Tips_ChoiceSubAllUnitRager,Team AP has decreased by {0}%.
PanelBattle_Tips_ChoiceAddAllUnitRadiation,Team radiation level has increased by {0}%.
PanelBattle_Tips_ChoiceSubBattleTime,Time remaining has decreased.
PanelBattle_Tips_MoveTargetRoomNeedPathAllLighted,You need to light up rooms in your path first.
PanelBattle_Tips_NeedAKeyToOpenDoor,You need a key to open the door.
PanelBattle_Tips_NeedMoveToRoomNearbyTheDoor,Proceed to the room next to the door.
PanelBattle_ConfirmTips_UseKeyToOpenDoor,Use a Master Key?
PanelBattle_AutoFight,AUTO
PanelBattle_ManualFight,<size=19>MANUAL</size>
PanelBattle_OpenChoiceChest,You need a key to open the treasure box.
PanelBattle_IsOpenChoiceChest,Open this treasure box with a Master Key?
PanelBattle_HeroDie,KO'd
PanelBattle_ItemAbandon,CANCEL
PanelBattle_StrategyProgress,Progress
PanelBattle_SpecialLevel,Hidden Incident
PanelBattle_NoneSkillTarget,Can Not Select the Current Target
PanelBattle_Tips_BuffRecoverFullHp,All team members have full HP
PanelBattle_Tips_BuffRecoverLowestHp,All team members have the lowest HP
PanelBattle_Tips_BuffRecoverFullRadiation,All team members have Max Radiation
PanelBattle_Tips_BuffRecoverNoRadiation,No team members have Radiation
PanelBattle_Tips_BuffMaxRager,Hard cold blood! Anger unlimited!
PanelBattle_NoneSkillWeapon,This Dwelller doesn't have active Skills
PanelCityBuilding_Btn_Buy,BUY
PanelCityBuilding_Btn_Build,BUILD
PanelCityBuilding_Btn_Upgrade,UPGRADE
PanelCityBuilding_Btn_Assembling,CRAFT
PanelCityBuilding_Btn_LevelUp,RESEARCH
PanelCityBuilding_Message_ROOM_LOCKED,LOCKED
PanelCityBuilding_Message_ROOM_LACK_RES_CAMP,Not Enough Materials
PanelCityBuilding_Message_ROOM_LACK_RES,Not Enough Resources
PanelCityBuilding_Message_ROOM_LEVEL_MAX_LIMIT_MAINROOM,You have reached the max level Overseer's Office can support.
PanelCityBuilding_Message_ROOM_LEVEL_MAX,MAX LEVEL REACHED
PanelCityBuilding_Message_NEED_UP_PLAYER_LEVEL,NEED VAULT LEVEL {0}\nBUILD AND UPGRADE TO INCREASE VAULT LEVEL
PanelCityBuilding_Message_NEED_MAINROOM_LEVEL,Need a lvl {0} Overseer's Office.
PanelCityBuilding_Message_CanotCreateAnyMore_Builid,Can't build more now.
PanelCityBuilding_NotEnoughtLineOfProduction,"Production queue is full, please wait."
Panel_MainVault_HeroCureNotice,Healing Complete
Panel_MainVault_HeroCuring,Healing
Panel_MainVault_HeroCureOK,Healing Complete
PanelMenu_Arena,COMBAT ZONE
PanelMenu_Reconstruct,REORGANIZE
PanelMenu_Hero,DWELLER
PanelMenu_Task,QUEST
PanelMenu_Mail,MAIL
PanelMenu_Bag,INVENTORY
PanelMenu_Social,SOCIAL
PanelMenu_Activity,EVENT
PanelMenu_ShopMall,Mall
PanelMenu_ShopMallHero,Recruit
PanelMenu_ShopMallGift,Perks
PanelMenu_Guild,Guild
PanelMenu_GuildInfo,GUILD MESSAGE
PanelMenu_GuildTask,CO-OP QUEST
PanelMenu_GuildShop,INVENTORY
PanelMenu_GuildFit,CRAFTING
PanelMenu_GuildPet,ADOPTION
PanelMenu_GuildDonate,DONATE
PanelMenu_GuildSalvage,RESCUE
PanelMenu_GuildBoss,GUILD BATTLE
PanelMenu_CannotReconstructInDisaster,Can't Reorganize when a disaster occurs in the Vault.
PanelMenu_GuildUnopen,"Complete Chapter 1 quest ""Overseer Monthly Test"" to unlock."
PanelMenu_NewYearBoss,"""Blessing"" shot struck"
PanelMenu_NewPlayerActive,Novice Carnival
PanelMenu_NewPlayerReward,Novice spree
PanelMenu_ComeBackReward,Return reward
PanelMenu_Blade,
PanelMenu_Discount,Discount Mall
PanelMenu_ChristmasAct2021,Outsider Challenge
Panel_RoomBuilding_Produce,PRODUCTION
Panel_RoomBuilding_Resource,SUPPORT
Panel_RoomBuilding_Support,DEFENSE
Panel_RoomBuilding_Leisure,IDLE
Panel_RoomBuilding_Finish,COMPLETE
Panel_RoomBuilding_LimitTip,Need lvl {0} Overseer's Office to Unlock
Panel_PerkMismatch,Perk Doesn't Match
Panel_Confirm_Frozen_Hero_Training,"The dweller is undergoing training, are you sure?"
PanelCityBuilding_Production,Production
PanelCityBuilding_Storage,Storage
PanelCityBuilding_Consume,Consumption
PanelCityBuilding_Population,Population
PanelCityBuilding_Free,Free
PanelCityBuilding_FreeFinish,Free to Complete
PanelCityBuildingInfo_PleaseBuildFirst,Please Build Room First:{sp}
PanelCityBuildingInfo_Title,ROOM UPGRADE
PanelCityBuildingInfo_UpgradeTime,UPGRADE TIME: <color=#1bf953>{0}</color>
PanelCityBuildingInfo_InWork,Room is working and can't be upgraded now.
PanelCityRoomUpgrade_UpgradeBtnText,UPGRADE
PanelCityRoomUpgrade_UpgradeRes,MATERIAL
PanelCityRoomUpgrade_LockNeed,REQUIREMENT
PanelCityRoomUpgrade_LockNeedRoomDesc1,{0} LVL {1}
PanelCityRoomUpgrade_LockNeedRoomDesc2,{0}
PanelCityRoomUpgrade_LockNeedRoomDesc3,LEVEL {0}
PanelCityRoomUpgrade_LockNeedRoomDesc4,VAULT LEVEL
PanelCityRoomUpgrade_LockNeedRoomDesc5,({0}/{1})
PanelCityRoomUpgrade_GetExp,Vault Leveled Up: {0}
PanelCityRoomUpgrade_LevelMax,MAX LEVEL
PanelCityRoomUpgrade_ReachMaxLv,Max Level Reached
PanelCityRoomUpgrade_HeroNum,MAX POPULATION
PanelCityRoomUpgrade_ProduceLine,Product Line
PanelCityRoomUpgrade_Produce,OUTPUT
PanelCityRoomUpgrade_RoomKeep,ROOM STORAGE
PanelCityRoomUpgrade_TotalKeep,INVENTORY
PanelCityRoomUpgrade_InLevelUp,Room Upgrading
PanelCityRoomUpgrade_CanLevelUp,UPGRADABLE
PanelCityRoomUpgrade_CanUnlock,NEXT LEVEL
PanelCityRoomUpgrade_Tips,Output: resource produced by room per hour \nCapacity: maximum resource room can hold \nStorage: Vault's max resource storage
PanelCityRoomUpgrade_LowRes,Not Enough Resources
PanelCityRoomUpgrade_TeamCount,Team Number
PanelCityRoomUpgrade_LvDesc,STRUCTURE LEVEL
PanelMainVault_CanNotMove,"Sorry, you can't move this room."
PanelMainVault_CanNotExchange,"Sorry, you can't switch with this room."
PanelCityReconstruct_OperateTips1,Tap to Select a Room
PanelCityReconstruct_OperateTips2,Please select a room to switch locations.
PanelCityReconstruct_OperateTips3,Please select a room to split \nYou can't split or merge an upgrading room.
PanelCityReconstruct_RevokeConfirm,Are you sure you want to revert?
PanelCityReconstruct_LoadConfirm,Load saved arrangement?\n<color=#D4971EFF>{0}</color>
PanelCityReconstruct_ExitConfirm,"Quitting without saving will cancel the changes, are you sure?"
PanelCityReconstruct_ExecuteSuccessTip,<color=#00E28A>Saved</color>
PanelCityReconstruct_ExecuteError,Error! Please Reconstruct
PanelCityReconstruct_HasDisconectRoomTips,Make sure all rooms are connected
PanelCityReconstruct_RevokeTips,<color=#00E28A>Reverted</color>
PanelCityReconstruct_SaveSuccessTips,<color=#00E28A>New Arrangement Saved</color>
PanelCityReconstruct_NoChangeTips,No Changes Made
PanelCityReconstruct_Split,SPLIT
PanelCityReconstruct_SplitEsc,BACK
PanelCityReconstruct_SplitTip,Please save or revert your changes first.
PanelCityReconstruct_Upload,SAVE
PanelCityReconstruct_Cancel,REVERT
PanelSystemSetting_Chinese,CHINESE
PanelSystemSetting_English,SETTINGS
PanelSystemSetting_Loginout,Log out
PanelSystemSetting_Music,MUSIC
PanelSystemSetting_Capture,SCREENSHOT
PanelSystemSetting_Sound,AUDIO
PanelSystemSetting_Quality,GRAPHICS
PanelSystemSetting_SwichLanguage,SWITCH LANGUAGE
PanelSystemSetting_Language,LANGUAGE
PanelSystemSetting_TaskTip,QUEST HINTS
PanelSystemSetting_High,HIGH
PanelSystemSetting_Low,LOW
PanelSystemSetting_Middle,NORMAL
PanelSystemSetting_Close,OFF
PanelSystemSetting_Open,ON
PanelSystemSetting_Help,SUPPORT
PanelSystemSetting_BBS,FEEDBACK
PanelSystemSetting_MyQuest,MY ISSUE
PanelSystemSetting_CommitGiftCode,GET CODE
PanelSystemSetting_Unregister,
PanelSystemSetting_Law,PRIVACY
PanelSystemSetting_ChangeHead,CHANGE AVATAR
PanelSystemSetting_Head_Unlock,UNLOCKED
PanelSystemSetting_Head_Lv,LEVEL UNLOCKED
PanelSystemSetting_Head_Achive,ACHIEVEMENT UNLOCKED
PanelSystemSetting_Tips_InvalidGiftCode,Shift Code Can't be Empty
PanelSystemSetting_PhoneSuit,IPHONE X DISPLAY
PanelSystemSetting_PhoneSuitOn,IPHONE X DISPLAY ON
PanelSystemSetting_PhoneSuitOff,IPHONE X DISPLAY OFF
PanelSystemSetting_RedeemCode,REDEEM
PanelSystemSetting_Notice,NOTICE
PanelSystemSetting_NeedPlayerLv,Need Vault Level {0}
PanelSystemSetting_NeedArchive,Need Achievement: {0}
PanelSystemSetting_PushSet,SETTINGS
PanelSystemSetting_Push,NOTIFICATIONS
PanelSystemSetting_PushRes,Resource Notification
PanelSystemSetting_PushProduce,Production Notification
PanelSystemSetting_PushBattery,Full HP Notification
PanelSystemSetting_Mine,Ruins Notification
PanelSystemSetting_PushSettings,NOTIFICATION SETTINGS
PanelSystemSetting_StrangeScreen,SIZE
PanelSystemSetting_Suit,SCREEN SIZE
PanelSystemSetting_BindPhone,Bound phone number
PanelSystemSetting_BindPhone2,Bound
PanelStrangeScreenFix_Title,SCREEN SIZE
PanelStrangeScreenFix_Tip,Drag the slider until you see all edges of the Window.
PanelBag_Title_Name,INVENTORY
PanelBag_Btn_Sell,SELL
PanelBag_Btn_SellAll,SELL ALL
PanelBag_Title_GiftBoxDesc,CONTENT
PanelBag_Btn_Collect,CLAIM
PanelBag_Btn_Open,OPEN
PanelBag_Btn_Use,USE
PanelBag_Tab_GiftBox,EVENT \n LUNCHBOX
PanelBag_Tab_LunchBox,Lunchbox
PanelBag_Tab_Sundries,JUNK
PanelBag_Tab_ExclusiveWeapon,Trinket
PanelBag_Tab_Poster,POSTER
PanelBag_Tab_HeroSkin,SKIN
PanelBag_Tab_HeroNameplate,Nameplate
PanelBag_Tab_Storyline,QUEST\n ITEM
PanelBag_Tab_useItem,USE ITEM
PanelBag_Tab_ItemInfo,SELL ITEM
PanelBag_Message_ItemSell,CONFIRM
PanelBagSell_ItemPrice,PRICE:{sp}
PanelBagSell_CanNotSell,Cannot sell this item.
PanelBagSell_SellNotUnlock,Item hasn't been unlocked yet.
PanelBagSell_CanGet,"Selling {0}, earning in total: {1}"
PanelBagSell_Text_Have,OWNED
PanelBagSell_Btn_Buy,CONFIRM
PanelBagSell_CapMax,"Selling these will exceed the max Caps you can hold, continue?"
PanelBagSell_PriceTitle,Total Earnings:{sp}
PanelBag_ItemLock,Unlock at lvl {0}
PanelBagOpen_ItemLock,<color=#852634FF>Unlock when Overseer level is {0}</color>
PanelBagOpen_CanNotOpen,Can't open the Lunchbox.
PanelBagOpen_CanNotUse,Can't use item.
PanelBagFull_GetAttach,You don't have enough inventory space and will discard the item. Continue?
PanelCommonDisplayItem_GiftBoxReward,REWARD
PanelCommonDisplayItem_Attach,Attachment
PanelBagStoryline_UsedStorylineItem,Starts a Quest When Used
PanelBagStorylineConfirmation_Storyline,QUEST:{sp}
PanelBagStorylineConfirmation_GOLevel,Check Quest Location
PanelBagStorylineConfirmation_LookTask,Check Quest
PanelBag_Empty,You don't have items of this kind yet.
PanelBag_BuildRoomFirst,You need to build and/or upgrade {0} first.
PanelBag_Failed,"Failed to open the chest, inventory capacity may be full."
PanelPet_ButtonConfirm,CONFIRM
PanelPet_ButtonCancel,Cancel
PanelPet_ButtonFix,RELEASE
PanelPet_TipEmpty,Choose the pet you want to release.
PanelPet_TipGet,Choose the pet you want to release. You will gain:{sp}
PanelPet_TipFix,0
PanelPet_OneKeySell,Quick Sell
PanelPet_OneKeySellRecGoods,Sell the pet to get:
PanelPet_OneKeySellSelectProdutionCapacity,Select Output
PanelPet_OneKeySellSelectCapacity,Select Storage
PanelPet_OneKeySellMaxValue,Max
PanelPet_OneKeySellCaditionProductionCapacity,{0} or below
PanelPet_OneKeySellCaditionCapacity,{0}% or below
PanelPet_OneKeySellNoPets,No eligible pets
PanelFitting_ButtonConfirm,CONFIRM
PanelFitting_ButtonFix,DISMANTLE
PanelFitting_Equipped,USED ATTACHMENTS
PanelFitting_TipEmpty,Choose the attachment you want to dismantle.
PanelFitting_ChooseToUpgrade,Please select the accessories you want to upgrade
PanelFitting_NoFitting,No Valid Attachments
PanelFitting_TipGet,Select the attachment you want to dismantle. You will receive:
PanelFitting_TipFix,Select the attachment you want to dismantle.
PanelFitting_ProduceSuccess,Crafting Finished:{sp}
PanelPet_ProduceSuccess,Adopting Pet Finished:
PanelFitting_CantUseToUpgrade,Can not use locked Attachments.
PanelFitting_LockedName,{0}<color=#B05901FF><size=20>(LOCKED)</size></color>
PanelFitting_CantDisintegrate,Can not dismantle locked Attachments.
PanelFitting_CantReset,Locked can not be reset
PanelFitting_CantReset2,An accessory can not be reset
PanelFitting_Lock,LOCK
PanelFitting_Unlock,UNLOCK
PanelFitting_FilterQuality,SELECT RARITY
PanelFitting_FilterSuitPart,SELECT PART
PanelFitting_FilterLevel,SELECT LEVEL
PanelFitting_ProduceResult,Production Result
PanelEndBattle_Title_Defeat,DEFEATED
PanelEndBattle_Title_Victory,VICTORY
PanelEndBattle_BattleSettleAccountsVictoryDesc1,ELIMINATE ALL ENEMIES
PanelEndBattle_BattleSettleAccountsVictoryDesc2,ELIMINATE THE BOSS
PanelEndBattle_BattleSettleAccountsVictoryDesc3,KILL {0}
PanelEndBattle_BattleSettleAccountsVictoryDesc4,CAPTURE THE OBJECTIVE
PanelEndBattle_BattleSettleAccountsVictoryDesc5,SALVAGE LOOT FROM RUINS
PanelEndBattle_BattleSettleAccountsVictoryDesc6,SURVIVE TILL THE END
PanelEndBattle_BattleSettleAccountsVictoryDesc7,Collect a number of {0}
PanelEndBattle_Level,LVL {0}
PanelEndBattle_AddExp,EXP+{0}
PanelEndBattle_Enhance_Tips,We Need to Improve Team Power
PanelEndBattle_Enhance_LevelUp,LEVEL
PanelEndBattle_Enhance_EquipStrengthen,EQUIPMENT
PanelEndBattle_Enhance_BuyItem,PERK
PanelEndBattle_Btn_OK,LEAVE
PanelEndBattle_Btn_Back,BACK
PanelEndBattle_Text_Destination,OBJECTIVE
PanelEndBattle_Text_Explore,LOOT
PanelEndBattle_Replay,BATTLE REPORT
PanelEndBattle_Tips_NeedHeroTrainRoom,Need a Training Room to upgrade Dweller.
PanelEndBattle_Tips_NeedHeroBattlePerkRoom,Need a Shooting Range to upgrade Perk.
PanelEndBattle_ExploreGoOn,STAY
PanelEndBattle_StepOut,LEAVE INCIDENT
PanelEndBattle_GoNextLevel,NEXT INCIDENT
PanelEndBattle_SpecialLevelShow,A hidden Incident!
PanelEndBattle_GoSpecialLevel,Go to Hidden Incident
PanelEndBattle_StepOutOrNot,Are you sure to quit? \nNotice: You can continue from this Incident next time.
PanelEndBattle_BattleOver,COMBAT OVER
PanelEndBattle_GoNextBattle,Keep fighting
PanelMainMap_Tips_NodeAlreadyExplored,Place has been thoroughly scouted.
PanelMainMap_ButtonExplore,SCOUT
PanelMainMap_ButtonBack,BACK
PanelMainMap_Menu_Tower,Path of Conquest
PanelMainMap_Menu_ForcePoint,Mysterious Treasure
PanelMainMap_Menu_HSD,Capital Wasteland
PanelMainMap_Menu_BSD,Commonwealth Wasteland
PanelMainMap_Menu_Endless,Vault 112
PanelMainMap_Menu_Activity,Event
PanelMainMap_Menu_WJ,Crisis Challenge
PanelMapNodeRandom_Text_RecommandSkill,Suggested Ability
PanelMapNodeRandom_LEVELS_DIF_NORMAL,NORMAL
PanelMapNodeRandom_LEVELS_DIF_HARD,MEDIUM
PanelMapNodeRandom_LEVELS_DIF_NIGHTMARE,HARD
PanelMapNodeRandom_LEVELS_DIF_SURVIVAL,MASTER
PanelMapNodeRandom_LEVELS_DarkLair,BATTLE
PanelMapNodeRandom_Text_FirstDrop,FIRST\nCLEAR\nREWARD
PanelMapNodeRandom_Text_RandomDrop,REWARDS
PanelMapNodeRandom_Text_HeroDrop,DWELLER\n REWARD
PanelMapNodeRandom_Text_RecommandHeroDrop,SUGGESTED
PanelMapNodeRandom_Text_FixedDrop,ENEMIES
PanelMapNodeRandom_Text_ExploreTaskDrop,ENEMIES
PanelMapNodeBoss_Text_FightCount,Challenge Times Today:{sp}
Panel_ExchangeStarReward_Get,CLAIM
PanelMapUsePowerMoveConfirm_Move,Move to {0}
PanelMapUsePowerMoveConfirm_Need,Needs to Consume{sp}
PanelMapNodeSurvive_ChallengeCount,Challenge Chances:{sp}
PanelMapNodeSurvive_TrunkLevel,Normal Incident
PanelMapNodeCommon_Text_GO,GO
PanelMapNodeCommon_RePlay,Battle Report
PanelMainMap_Tips_NeedSpecifiedLevelRoom,NEED LVL {0} RADIO STUDIO
PanelMainMap_Tips_UnlockAreaConfirm_1,SPEND
PanelMainMap_Tips_UnlockAreaConfirm_2,<color=#966000>{0}</color> TO UNLOCK THIS AREA
PanelMainMap_Tips_LackRes,Not Enough Resources
PanelMainMap_Tips_LevelsUnlock_AreaNotOpen,Please unlock this area first.
PanelMainMap_Tips_LevelsUnlock_TaskNotFinish,Please complete more quests to unlock this area.
PanelMapNode_NormalMode,Normal Mode
PanelMapNode_HardlMode,Medium Mode
PanelMapNode_EliteMode,Hard Mode
PanelMapNode_SurvivalMode,Master Mode
PanelMapNode_Detail,MORE
PanelMapNode_ExploreTips,GOAL
PanelMapNode_ActivityAward,Extra Rewards
PanelMapNode_ActivityAwardTime,Event Duration: {0} {1} - {2} {3}
PanelMapNode_ActivityAwardTimeForever,Event Duration: {0} {1} - ∞\nExtra drops during the event.
PanelMapNode_NextLevelUnlock,Complete\nUnlock
PanelMapNode_EndLevel,The current stage is the final stage.
PanelMapNode_LevelDescTips,Stage Intro:{sp}
PanelMapNode_SpecialModeDescTips,Special Rules:{sp}
PanelMapNode_ExploreAward,Exploration Reward{sp}
PanelMapNode_NotEnoughChallengeNum,The number of challenges has run out!
PanelMapNodeCommon_LevelNotPassed,"Please finish this Incident first, in order to Sweep."
PanelMapNodeCommon_WipeOutHeroLevelLock,Need Dweller lvl {0} to Sweep
PanelMapNodeCommon_WipeOut,SWEEP
PanelMapNodeCommon_TaskType,You can't Sweep a Quest Incident
PanelMapNodeCommon_Other,You can't Sweep Incident now.
PanelMapNodeCommon_ExploreTaskNoComplete,Sweep available with 100% Exploration.
PanelMapNodeCommon_NotPassed,Need to Finish All Normal Difficulty Incidents
PanelMapNodeCommon_RecommendHeros,Suggested \n Dweller
PanelMapNodeCommon_KillAllEnemyBattle,ELIMINATION
PanelMapNodeCommon_FieldBattle,OUTSIDE BATTLE
PanelMapNodeCommon_BossBattle,BOSS BATTLE
PanelMapNodeCommon_Explore,SCOUT
PanelMapNodeCommon_Survive,LARGE BATTLE
PanelMapNodeCommon_Occupy,OCCUPATION
PanelMapNodeCommon_Force,FACTION
PanelMapNodeRecommendCombatPower,ENEMY POWER
PanelMapNodeMyPower,YOUR POWER
PanelMapNodeFirstLayerCombatPower,FIRST FLOOR POWER
PanelMap_LEVELS_DIF_NULL,ANY
PanelMap_LEVELS_HARD_NORMAL,NORMAL
PanelMap_LEVELS_HARD_HARD,MEDIUM
PanelMap_LEVELS_HARD_ELITE,HARD
PanelMap_LEVELS_HARD_SURVIVAL,MASTER
PanelMap_LockTips,Complete more quests to unlock {0} difficulty.
PanelWipe_Button_Close,CLOSE
PanelWipe_Button_Wipe,SWEEP
PanelMapNodeItem_Explore,EXPLORING
PanelMapNode_GVG_ResourceUp,Output +{0}%
PanelMapNode_GVG_MainEnemy,Garrison\nInfo
PanelMapNode_GVG_MainEnemy_Desc,No Garrison Info
PanelMapNode_GVG_CancelRes,Cancel tile
PanelMapNode_GVG_StartRes,Garrison
PanelMapNode_GVG_NoneOccupy,Please occupy adjacent tiles first
PanelMapNode_GVG_BeAttacking,Under attack...
PanelMapNode_GVG_OccupyFull,You can't occupy more tiles
PanelMapNode_GVG_DurableInfo,[Durability: {0}/100]
PanelMapNode_GVG_DurableDesc,Durability: XXXXX Desc
PanelMapNode_GVG_MaxNode,You can't occupy more tiles
PanelMapNode_GVG_CancelCancelRes,Cancel Retreat
PanelMapNode_GVG_EnemyPower,Garrison Power:
PanelMapNode_GVG_None,None
PanelMapNode_GVG_ResourceUpDesc,Garrison\nAward
PanelMapNode_GVG_PlayerName,{0}'s tile
PanelMapNode_GVGArmy,Garrisoned
PanelMapNode_GVG_CancelBattle,"The battle is not over, do you want to quit? ? ? ? ?"
