INDEX,EN
Levels_Name_800105127,ABANDONED GAS STATION
Levels_Name_800105128,LONE HUT
Levels_Name_800105129,RUINED HUT
Levels_Name_800105130,CRUMBLED ROAD
Levels_Name_800105131,POLLUTED WILDERNESS
Levels_Name_800105132,DUSTY MOTEL
Levels_Name_800105133,RUINED WAREHOUSE
Levels_Name_800105134,FORGOTTEN BASE
Levels_Name_800105135,HUNTER OR PREY?
Levels_Name_800105136,DESOLATE WILDERNESS
Levels_Name_800105137,POLLUTED GAS
Levels_Name_800105138,PERILOUS WAREHOUSE
Levels_Name_800105139,DANGEROUS - MACCREADY'S HUNTING GROUND 01
Levels_Name_800105140,DANGEROUS - MACCREADY'S HUNTING GROUND 02
Levels_Name_800105141,DANGEROUS - MACCREADY'S HUNTING GROUND 03
Levels_Name_800105142,DANGEROUS - MACCREADY'S HUNTING GROUND 04
Levels_Name_800105143,DANGEROUS - MACCREADY'S HUNTING GROUND 05
Levels_Name_101201,MASSIVE UNDERGROUND BASE 1
Levels_Name_101202,MASSIVE UNDERGROUND BASE 2
Levels_Name_101203,MASSIVE UNDERGROUND BASE 3
Levels_Name_101204,MASSIVE UNDERGROUND BASE 4
Levels_Name_101205,MASSIVE UNDERGROUND BASE 5
Levels_Name_101206,MASSIVE UNDERGROUND BASE 6
Levels_Name_102101,BARREN FIELD
Levels_Name_102102,DANGEROUS WILDERNESS
Levels_Name_102103,THE GLOWING SEA CRATER
Levels_Name_102104,STINKY POOL
Levels_Name_102105,BARREN FIELD
Levels_Name_102106,ROBOT SCRAPYARD
Levels_Name_102107,BARREN FIELD
Levels_Name_102108,DANGEROUS WILDERNESS
Levels_Name_102109,THE GLOWING SEA CRATER
Levels_Name_102110,STINKY POOL
Levels_Name_102111,BARREN FIELD
Levels_Name_102112,ROBOT SCRAPYARD
Levels_Name_102113,GARBAGE DUMP
Levels_Name_800111101,OLD WORKHOUSE
Levels_Name_800111102,OLD WORKHOUSE
Levels_Name_800111103,UNUSED STORAGE ROOM
Levels_Name_800111104,BROKEN WORKHOUSE
Levels_Name_800111105,BROKEN WORKHOUSE
Levels_Name_800111106,ABANDONED STORAGE ROOM
Levels_Name_800111107,MESSY RIVERBED
Levels_Name_800111108,LOST RIVERBED
Levels_Name_800111109,LOST WORKHOUSE
Levels_Name_800111110,UNUSED STORAGE ROOM
Levels_Name_800111111,BROKEN RIVERBED
Levels_Name_800111112,OLD WORKHOUSE
Levels_Name_800111113,UNUSED DOCK
Levels_Name_800111114,OLD WORKHOUSE
Levels_Name_800111115,LOST DOCK
Levels_Name_800111116,BROKEN FACTORY
Levels_Name_800111117,UNUSED DOCK
Levels_Name_800111118,MESSY RIVERBED
Levels_Name_800111119,BROKEN RIVERBED
Levels_Name_800111120,BROKEN WORKHOUSE
Levels_Name_800111121,ABANDONED DOCK
Levels_Name_800111122,FORGOTTEN WORKHOUSE
Levels_Name_800111123,BROKEN WORKHOUSE
Levels_Name_800111124,MESSY RIVERBED
Levels_Name_800111125,UNUSED DOCK
Levels_Name_800111126,OLD WORKHOUSE
Levels_Name_800111127,BROKEN RIVERBED
Levels_Name_800111128,ABANDONED STORAGE ROOM
Levels_Name_800111129,LOST WORKHOUSE
Levels_Name_800111130,LOST RIVERBED
Levels_Name_800111131,Mysterious Signal Source
Levels_Name_800111211,MASSIVE SECRET FACTORY 1
Levels_Name_800111221,MASSIVE SECRET FACTORY 2
Levels_Name_800111231,MASSIVE SECRET FACTORY 3
Levels_Name_800111241,MASSIVE SECRET FACTORY 4
Levels_Name_800111251,MASSIVE HIDDEN BASE
Levels_Name_112101,OLD RADIATION CREATURE DEN
Levels_Name_112102,RADIATION MONSTER HAUNT
Levels_Name_112103,RADIATION MONSTER GATHERING PLACE
Levels_Name_112104,RAIDERS TEMPORARY STRONGHOLD
Levels_Name_112105,RAIDERS GATHERING PLACE
Levels_Name_112106,RAIDERS POSTS
Levels_Name_112107,BROKEN WILDERNESS
Levels_Name_112108,RADIATION MONSTER HABITAT
Levels_Name_112109,COORDINATE POINT C
Levels_Name_112110,DANGEROUS WILDERNESS
Levels_Name_112111,RAIDER CAMP
Levels_Name_112112,RAIDERS DEFENSE
Levels_Name_112113,RAIDERS FRONT WAREHOUSE
Levels_Name_112114,RADIATION MONSTER TERRITORY
Levels_Name_112115,RADIATION MONSTER HUNTING GROUND
Levels_Name_112116,SUSPICIOUS COORDINATES V
Levels_Name_112117,SUSPICIOUS SIGNAL POINT G
Levels_Name_112118,SUSPICIOUS SIGNAL POINT X
Levels_Name_112119,RAIDERS FIRST LINE OF DEFENSE
Levels_Name_112120,RAIDERS SECOND LINE OF DEFENSE
Levels_Name_112121,RAIDERS THIRD LINE OF DEFENSE
Levels_Name_112122,RAIDERS BARRACKS
Levels_Name_112123,RAIDERS Glowing Sea COMMAND POST
Levels_Name_112124,SUSPICIOUS WAREHOUSE
Levels_Name_112125,SUSPICIOUS SIGNAL POINT A
Levels_Name_112126,SUSPICIOUS COORDINATES M
Levels_Name_112127,SUSPICIOUS SIGNAL POINT B
Levels_Name_112128,SUSPICIOUS COORDINATES F
Levels_Name_112201,Glowing Sea ABANDONED FACTORY
Levels_Name_112202,RAIDERS OUTPOST
Levels_Name_112203,DANGEROUS WAREHOUSE
Levels_Name_112204,RAIDERS STRONGHOLD
Levels_Name_112205,MIRELURK QUEEN SPAWNING PLACE
Levels_Name_112206,ABANDONED ROBOT FACTORY
Levels_Name_Event02_201101,Silver Shroud Appears!
Levels_Name_Event02_201102,Shroud's Confusion
Levels_Name_Event02_201103,The Silver Shroud 1
Levels_Name_Event02_201104,The Silver Shroud 2
Levels_Name_Event02_201105,The Silver Shroud 3
Levels_Name_Event02_201106,The Silver Shroud 4
Levels_Name_Event02_201107,The Silver Shroud 5
Levels_Name_Event02_201108,Shroud's Challenge 1
Levels_Name_Event02_201109,Shroud's Challenge 2
Levels_Name_Event02_201201,Beauty in the Night
Levels_Name_Event02_201202,The Impending Truth
Levels_Name_Event02_201203,Secret Contract 1
Levels_Name_Event02_201204,Secret Contract 2
Levels_Name_Event02_201205,Secret Contract 3
Levels_Name_Event02_201206,Secret Contract 4
Levels_Name_Event02_201207,Secret Contract 5
Levels_Name_Event02_201208,Secret Challenge 1
Levels_Name_Event02_201209,Secret Challenge 2
Levels_Name_Event02_201301,Night Visit to Hubris
Levels_Name_Event02_201302,Dr. Brainwash's Grip
Levels_Name_Event02_201303,This is a trap!
Levels_Name_Event02_201304,System Diagnosing...
Levels_Name_Event02_201305,Dr. Brainwash's Phantasm
Levels_Name_Event02_201306,Traceless Shadow
Levels_Name_Event02_201307,Code: TS001
Levels_Name_Event02_201308,Overseer's Challenge
Levels_Name_Event02_202301,Sequel available!
Levels_Name_Event02_202302,Clouds of Doubt
Levels_Name_Event02_202303,Where's Kent?
Levels_Name_Event02_202304,Suffocating!
Levels_Name_Event02_202305,Unexpected Encounter
Levels_Name_Event02_202306,A Step Away
Levels_Name_Event02_202307,His Name
Levels_Name_Event02_202308,Prototype
Levels_Name_Event02_202101,Good Friend...
Levels_Name_Event02_202102,Fear Nothing!
Levels_Name_Event02_202103,Shroud's Training 1
Levels_Name_Event02_202104,Shroud's Training 2
Levels_Name_Event02_202105,Shroud's Training 3
Levels_Name_Event02_202106,Shroud's Training 4
Levels_Name_Event02_202107,Shroud's Training 5
Levels_Name_Event02_202108,Shroud's Challenge
Levels_Name_Event02_202201,Clues
Levels_Name_Event02_202202,Piece together
Levels_Name_Event02_202203,Secret Contract 1
Levels_Name_Event02_202204,Secret Contract 2
Levels_Name_Event02_202205,Secret Contract 3
Levels_Name_Event02_202206,Secret Contract 4
Levels_Name_Event02_202207,Secret Contract 5
Levels_Name_Event02_202208,Secret Challenge
Levels_Name_Event02_202401,Welcome to the Depths
Levels_Name_Event02_202402,Path of Exile
Levels_Name_Event02_202403,From the Depths!
Levels_Name_Event02_202404,Return
Levels_Name_Event02_202405,Abyssal Chill 1
Levels_Name_Event02_202406,Abyssal Chill 2
Levels_Name_Event02_202407,Abyssal Chill 3
Levels_Name_Event02_202408,Abyssal Chill 4
Levels_Name_Event02_202409,Abyssal Chill 5
Levels_Name_Event02_202410,Challenge from the Depths 1
Levels_Name_Event02_202411,Challenge from the Depths 2
Levels_Name_Event02_202412,Challenge from the Depths 3
Levels_Name_Event02_202309,Overseer's Challenge
Levels_Name_Event02_203301,Irma's Assistance
Levels_Name_Event02_203302,Know your Foe
Levels_Name_Event02_203303,Humiliation
Levels_Name_Event02_203304,Confrontation
Levels_Name_Event02_203305,Twisted Roar
Levels_Name_Event02_203306,Immediate Rescue
Levels_Name_Event02_203101,Lethal Mistake
Levels_Name_Event02_203102,Trial of Wisdom?
Levels_Name_Event02_203103,Shroud's Training 1
Levels_Name_Event02_203104,Shroud's Training 2
Levels_Name_Event02_203105,Shroud's Training 3
Levels_Name_Event02_203106,Shroud's Training 4
Levels_Name_Event02_203107,Shroud's Training 5
Levels_Name_Event02_203201,Surging Tides
Levels_Name_Event02_203202,Riddle Solved?
Levels_Name_Event02_203203,Secret Contract 1
Levels_Name_Event02_203204,Secret Contract 2
Levels_Name_Event02_203205,Secret Contract 3
Levels_Name_Event02_203206,Secret Contract 4
Levels_Name_Event02_203207,Secret Contract 5
Levels_Name_Event02_203401,An Ace
Levels_Name_Event02_203402,Trial of Honor?
Levels_Name_Event02_203403,Abyssal Chill 1
Levels_Name_Event02_203404,Abyssal Chill 2
Levels_Name_Event02_203405,Abyssal Chill 3
Levels_Name_Event02_203406,Abyssal Chill 4
Levels_Name_Event02_203407,Abyssal Chill 5
Levels_Name_Event02_203501,Eternal Axe
Levels_Name_Event02_203502,Kukulcan's Den
Levels_Name_Event02_203503,Fatherless Beast!
Levels_Name_Event02_203504,Dr. Brainwash Returns!
Levels_Name_Event02_203510,Hero's Seal 1
Levels_Name_Event02_203511,Hero's Seal 2
Levels_Name_Event02_203512,Hero's Seal 3
Levels_Name_Event02_203513,Hero's Seal 4
Levels_Name_Event02_203514,Hero's Seal 5
Levels_Name_Event02_203515,Hero's Seal 6
Levels_Name_Event02_203516,Hero's Seal 7
Levels_Name_Event02_203517,Fearless Warrior 1
Levels_Name_Event02_203518,Fearless Warrior 2
Levels_Name_Event02_203519,Fearless Warrior 3
Levels_Name_Event02_203520,Fearless Warrior 4
Levels_Name_Event02_203521,Fearless Warrior 5
Levels_Name_Event02_203522,Fearless Warrior 6
Levels_Name_Event02_203523,Fearless Warrior 7
Levels_Name_Event02_203524,Eternal Champion 1
Levels_Name_Event02_203525,Eternal Champion 2
Levels_Name_Event02_203526,Eternal Champion 3
Levels_Name_Event02_204301,The Inspector & Nuniverse
Levels_Name_Event02_204302,Face Fear
Levels_Name_Event02_204303,Nuniverse's Crisis
Levels_Name_Event02_204304,Full Story
Levels_Name_Event02_204305,Welcome to the Wasteland!
Levels_Name_Event02_204306,Unstoppable!
Levels_Name_Event02_204312,Nuniverse Exploration 1
Levels_Name_Event02_204313,Nuniverse Exploration 2
Levels_Name_Event02_204314,Nuniverse Exploration 3
Levels_Name_Event02_204315,Nuniverse Exploration 4
Levels_Name_Event02_204316,Nuniverse Exploration 5
Levels_Name_Event02_204317,Nuniverse Exploration 6
Levels_Name_Event02_204318,Nuniverse Exploration 7
Levels_Name_Event02_204319,Nuniverse Exploration 8
Levels_Name_Event02_204320,Nuniverse Exploration 9
Levels_Name_Event02_204321,Nuniverse Exploration 10
Levels_Name_Event02_204322,Nuniverse Exploration 11
Levels_Name_Event02_204323,Nuniverse Exploration 12
Levels_Name_Event02_204324,Nuniverse Exploration 13
Levels_Name_Event02_204325,Nuniverse Exploration 14
Levels_Name_Event02_204326,Nuniverse Exploration 15
Levels_Name_Event02_204327,Nuniverse Exploration 16
Levels_Name_Event02_204328,Nuniverse Exploration 17
Levels_Name_Event02_204329,Nuniverse Exploration 18
Levels_Name_Event02_204330,Nuniverse Exploration 19
Levels_Name_Event02_204331,Nuniverse Exploration 20
Levels_Name_Event02_204101,The Silver Shroud's Nightmare
Levels_Name_Event02_204102,Justice prevails!
Levels_Name_Event02_204108,Justice Executor I
Levels_Name_Event02_204109,Justice Executor II
Levels_Name_Event02_204110,Justice Executor III
Levels_Name_Event02_204201,The Mistress of Mystery's Nightmare
Levels_Name_Event02_204202,Heavy Truth
Levels_Name_Event02_204208,Secret Infiltrator I
Levels_Name_Event02_204209,Secret Infiltrator II
Levels_Name_Event02_204210,Secret Infiltrator III
Levels_Name_Event02_204401,Manta Man' Nightmare
Levels_Name_Event02_204402,Where's Home?
Levels_Name_Event02_204408,Depths Challenger I
Levels_Name_Event02_204409,Depths Challenger II
Levels_Name_Event02_204410,Depths Challenger III
Levels_Name_Event02_204501,Grognak's Nightmare
Levels_Name_Event02_204502,Grognarok
Levels_Name_Event02_204503,Glory Chaser I
Levels_Name_Event02_204504,Glory Chaser II
Levels_Name_Event02_204505,Glory Chaser III
Levels_Name_800103101,Scrambled Banks
Levels_Name_800103102,Shabby Workshop
Levels_Name_800103103,Lost Banks
Levels_Name_800103104,Deserted Warehouse
Levels_Name_800103105,Forgotten Factory
Levels_Name_800103106,Deserted Dock
Levels_Name_800103107,Abandoned Warehouse
Levels_Name_800103108,Lost Dock
Levels_Name_800103109,Wrecked Banks
Levels_Name_800103110,Lost Banks
Levels_Name_800103111,Lost Workshop
Levels_Name_800103112,Shabby Workshop
Levels_Name_800103113,Lost Workshop
Levels_Name_800103114,Deserted Warehouse
Levels_Name_800103115,Abandoned Warehouse
Levels_Name_800103116,Deserted Warehouse
Levels_Name_800103117,Abandoned Warehouse
Levels_Name_800103118,Lost Workshop
Levels_Name_800103119,Ruined Workshop
Levels_Name_800103120,Secret Workshop
Levels_Name_800103121,Secret Warehouse 1
Levels_Name_800103122,Secret Warehouse 2
Levels_Name_800103123,Secret Warehouse 3
Levels_Name_800103124,Secret Warehouse 4
Levels_Name_800103125,Secret Warehouse 5
Levels_Name_800103126,Secret Warehouse 6
Levels_Name_800103211,Secret Factory 1
Levels_Name_800103221,Secret Factory 2
Levels_Name_800103231,Secret Factory 3
Levels_Name_800103241,Secret Factory 4
Levels_Name_800103251,Giant Secret Base
Levels_Name_800104100,Eerie Salem Ruins
Levels_Name_800104101,Underground Water Vein
Levels_Name_800104102,Museum of Witchcraft
Levels_Name_800104103,Digging Ground Leyline 01
Levels_Name_800104104,Digging Ground Leyline 02
Levels_Name_800104105,Digging Ground Leyline 03
Levels_Name_800104106,Digging Ground Leyline 04
Levels_Name_800104107,Whispering Lake
Levels_Name_800104108,Digging Ground Leyline 05
Levels_Name_800104109,Digging Ground Leyline 06
Levels_Name_800104110,Digging Ground Leyline 07
Levels_Name_800104111,Digging Ground Leyline 08
Levels_Name_800104112,Digging Ground Entrance
Levels_Name_800104113,Digging Ground Tunnel
Levels_Name_800104114,Salem Underground Water Vein 01
Levels_Name_800104115,Dunwich Digging Ground
Levels_Name_800104116,Salem Underground Water Vein 02
Levels_Name_800104117,Salem Underground Water Vein 03
Levels_Name_800104118,Whispering Banks
Levels_Name_800104119,Salem Underground Water Vein 04
Levels_Name_800104120,Restless Wilderness
Levels_Name_800104121,Salem Underground Water Vein 06
